Dates,TAve,TMax,TMin,Rain,TEPCO,KEPCO,TOHOKU,CHUBU,Total
20/12/15,6.590,11.270,1.910,3.330,30142.500,15471.667,9191.667,14262.279,69068.112
21/12/15,8.910,11.890,5.930,2.010,32855.417,17307.083,10337.917,15881.819,76382.235
22/12/15,10.100,14.380,5.820,0.500,32373.750,16709.583,10262.917,15553.574,74899.823
23/12/15,7.410,9.540,5.270,9.460,33639.583,16721.250,10247.083,15912.392,76520.308
24/12/15,11.150,15.200,7.110,0.630,31970.417,16139.583,9851.667,15159.798,73121.465
25/12/15,9.460,13.300,5.620,0.960,30814.167,15955.833,10083.750,14844.707,71698.456
26/12/15,7.270,10.970,3.580,0.630,29987.917,15272.917,9928.750,14371.418,69561.001
27/12/15,6.330,9.820,2.850,0.020,28950.417,14368.750,10085.417,13863.764,67268.347
28/12/15,5.590,9.370,1.810,0.170,30685.417,15691.667,10310.000,14797.307,71484.390
29/12/15,5.350,9.390,1.300,0.040,29597.083,14872.917,10339.583,14263.346,69072.929
30/12/15,5.740,10.110,1.370,0.180,27903.750,14019.167,9476.667,13293.542,64693.125
31/12/15,5.850,9.960,1.740,0.420,26742.500,13558.750,8996.667,12695.828,61993.744
01/01/16,6.420,10.750,2.090,0.000,24933.750,12505.833,8514.583,11744.865,57699.032
02/01/16,7.380,12.550,2.220,0.660,25442.500,12619.167,8467.917,11908.514,58438.097
03/01/16,9.590,14.810,4.360,0.000,25423.750,12321.667,8284.167,11766.314,57795.897
04/01/16,9.400,14.370,4.430,0.110,27597.500,13356.667,9116.667,12915.645,62986.478
05/01/16,8.500,12.450,4.550,0.460,29632.917,16167.500,10347.083,14643.849,70791.349
06/01/16,8.230,10.990,5.470,0.430,32293.750,16617.083,10658.750,15617.090,75186.673
07/01/16,7.880,11.050,4.710,0.020,32556.667,17034.583,11002.917,15908.481,76502.648
08/01/16,6.430,9.680,3.180,0.060,33516.250,17519.583,10953.333,16305.219,78294.386
09/01/16,6.180,9.890,2.460,0.150,31790.833,16295.417,10510.417,15340.392,73937.059
10/01/16,6.410,10.810,2.010,0.730,29131.250,15297.917,9942.917,14138.921,68511.004
11/01/16,6.160,9.700,2.620,0.290,31420.417,15896.667,10778.333,15197.837,73293.253
12/01/16,4.420,7.450,1.390,0.230,36495.417,17654.583,11610.833,17377.881,83138.714
13/01/16,4.250,8.540,-0.040,1.060,36218.750,18368.333,11397.500,17441.516,83426.099
14/01/16,5.030,9.450,0.610,0.070,35365.417,18422.917,11589.167,17268.861,82646.361
15/01/16,4.980,8.990,0.970,0.020,35049.167,18175.833,11646.667,17125.002,81996.669
16/01/16,5.170,9.980,0.350,0.260,32341.250,17167.917,11377.083,15991.550,76877.799
17/01/16,4.460,8.140,0.780,24.610,31145.417,16188.750,10347.500,15080.166,72761.833
